decimalLatitude,decimalLongitude,species,speciesKey,occurrenceStatus
-33.4666,150.184,Crinia signifera,2424585.0,1
-33.897503,150.785105,Litoria fallax,2427671.0,1
-33.759989,151.113328,Crinia signifera,2424585.0,1
-33.3667,150.709,Crinia signifera,2424585.0,1
-33.6186,151.015,Crinia signifera,2424585.0,1
-34.0991,150.813,Litoria peronii,2427831.0,1
-33.5175,150.874,Crinia signifera,2424585.0,1
-34.1992,150.871,Litoria peronii,2427831.0,1
-33.69435,151.034743,Litoria fallax,2427671.0,1
-34.239277,150.915906,Litoria peronii,2427831.0,1
-33.721794,150.46152,Litoria peronii,2427831.0,1
-33.6269,150.974649,Litoria tyleri,2427823.0,1
-33.698836,151.106082,Limnodynastes peronii,2429583.0,1
-33.6186,151.015,Crinia signifera,2424585.0,1
-33.751923,151.105167,Litoria peronii,2427831.0,1
-33.759436,150.755943,Limnodynastes peronii,2429583.0,1
-34.154022,150.503451,Litoria fallax,2427671.0,1
-33.536767,150.193471,Uperoleia laevigata,2424630.0,1
-33.532928,150.192965,Crinia signifera,2424585.0,1
-33.618898,151.082947,Crinia signifera,2424585.0,1
-33.918048,150.943734,Crinia signifera,2424585.0,1
-33.8727,151.073,Litoria peronii,2427831.0,1
-34.125963,150.559934,Litoria latopalmata,2427754.0,1
-33.692125,150.532694,Litoria peronii,2427831.0,1
-33.6186,151.015,Crinia signifera,2424585.0,1
-33.7188,151.003,Litoria peronii,2427831.0,1
-34.052,150.528,Litoria peronii,2427831.0,1
-33.801605,151.091576,Litoria peronii,2427831.0,1
-33.8765,151.085,Litoria peronii,2427831.0,1
-33.481964,150.890965,Litoria tyleri,2427823.0,1
-33.614559,151.0403,Uperoleia laevigata,2424630.0,1
-33.7387,150.47,Litoria peronii,2427831.0,1
-33.506482,150.809026,Litoria fallax,2427671.0,1
-33.976959,151.066447,Litoria fallax,2427671.0,1
-33.746371,150.465159,Crinia signifera,2424585.0,1
-34.069044,150.448181,Crinia signifera,2424585.0,1
-33.5171,150.873,Crinia signifera,2424585.0,1
-33.4679,150.185,Crinia signifera,2424585.0,1
-33.4732,150.172,Litoria peronii,2427831.0,1
-33.4742,150.173,Limnodynastes dumerilii,2429581.0,1
-33.897491,150.785018,Crinia signifera,2424585.0,1
-33.5158,150.872,Litoria latopalmata,2427754.0,1
-33.7551,150.724,Crinia signifera,2424585.0,1
-34.075782,150.710737,Litoria fallax,2427671.0,1
-33.698687,150.365494,Litoria peronii,2427831.0,1
-33.721075,150.564002,Crinia signifera,2424585.0,1
-34.06906,150.448163,Crinia signifera,2424585.0,1
-33.752006,151.10529,Litoria peronii,2427831.0,1
-33.5175,150.874,Litoria latopalmata,2427754.0,1
-34.1993,150.871,Litoria peronii,2427831.0,1
-34.052,150.528,Litoria fallax,2427671.0,1
-33.719299,150.419853,Limnodynastes peronii,2429583.0,1
-33.7389,150.469,Litoria peronii,2427831.0,1
-33.7389,150.47,Litoria peronii,2427831.0,1
-33.536908,150.193704,Crinia signifera,2424585.0,1
-33.741,150.467,Litoria peronii,2427831.0,1
-34.239004,150.918231,Litoria peronii,2427831.0,1
-33.924095,150.655974,Limnodynastes tasmaniensis,2429578.0,1
-33.626925,150.974422,Litoria tyleri,2427823.0,1
-33.6186,151.015,Crinia signifera,2424585.0,1
-34.0767,150.7,Litoria tyleri,2427823.0,1
-33.5161,150.872,Ranoidea caerulea,10842219.0,1
-34.03062,150.677062,Litoria fallax,2427671.0,1
-33.3667,150.709,Litoria fallax,2427671.0,1
-33.6872,150.55,Litoria peronii,2427831.0,1
-33.747314,150.86222,Litoria fallax,2427671.0,1
-33.73,151.124,Litoria peronii,2427831.0,1
-33.720824,151.125449,Litoria peronii,2427831.0,1
-33.6189,151.015,Crinia signifera,2424585.0,1
-33.7345,150.42,Limnodynastes peronii,2429583.0,1
-33.7333,151.141,Limnodynastes peronii,2429583.0,1
-33.698665,150.365442,Litoria peronii,2427831.0,1
-33.7043,151.145,Crinia signifera,2424585.0,1
-33.614621,151.039152,Crinia signifera,2424585.0,1
-33.5161,150.872,Crinia signifera,2424585.0,1
-33.6981,151.026,Litoria verreauxii,2427755.0,1
-33.755404,151.112049,Crinia signifera,2424585.0,1
-33.694028,151.034862,Litoria fallax,2427671.0,1
-33.506945,150.371466,Limnodynastes peronii,2429583.0,1
-33.7185,151.003,Litoria peronii,2427831.0,1
-33.626895,150.974337,Litoria tyleri,2427823.0,1
-33.481882,150.89101,Litoria tyleri,2427823.0,1
-33.5159,150.872,Ranoidea caerulea,10842219.0,1
-33.80148,151.081477,Litoria peronii,2427831.0,1
-33.5175,150.874,Crinia signifera,2424585.0,1
-33.69875,150.365446,Litoria verreauxii,2427755.0,1
-33.5968,150.261,Litoria peronii,2427831.0,1
-33.5164,150.872,Litoria verreauxii,2427755.0,1
-34.0544,150.753,Litoria verreauxii,2427755.0,1
-33.536848,150.193439,Uperoleia laevigata,2424630.0,1
-34.069064,150.448222,Litoria verreauxii,2427755.0,1
-33.897503,150.785105,Crinia signifera,2424585.0,1
-33.5154,150.871,Ranoidea caerulea,10842219.0,1
-33.6682,150.255,Uperoleia laevigata,2424630.0,1
-34.069044,150.448181,Litoria verreauxii,2427755.0,1
-34.052,150.528,Litoria tyleri,2427823.0,1
-33.694028,151.034862,Crinia signifera,2424585.0,1
-33.506945,150.371466,Litoria peronii,2427831.0,1
-33.701835,150.371219,Crinia signifera,2424585.0,1
-34.239014,150.918096,Litoria freycineti,2427845.0,1
-34.2391,150.919,Crinia signifera,2424585.0,1
-33.5161,150.872,Crinia signifera,2424585.0,1
-34.125963,150.559934,Litoria peronii,2427831.0,1
-33.5171,150.873,Litoria verreauxii,2427755.0,1
-34.239001,150.91822,Litoria freycineti,2427845.0,1
-33.5153,150.87,Crinia signifera,2424585.0,1
-33.5164,150.872,Uperoleia laevigata,2424630.0,1
-33.7013,150.58625,Crinia signifera,2424585.0,1
-33.4771,150.172,Crinia signifera,2424585.0,1
-33.7412,150.467,Limnodynastes dumerilii,2429581.0,1
-33.5175,150.874,Litoria verreauxii,2427755.0,1
-34.1992,150.871,Litoria citropa,2427808.0,1
-33.738247,151.022439,Crinia signifera,2424585.0,1
-33.751966,151.105212,Litoria peronii,2427831.0,1
-33.5159,150.872,Crinia signifera,2424585.0,1
-33.536767,150.193471,Crinia signifera,2424585.0,1
-33.694526,151.035739,Litoria verreauxii,2427755.0,1
-34.0523,150.528,Litoria fallax,2427671.0,1
-33.701857,150.371143,Crinia signifera,2424585.0,1
-34.239004,150.918231,Crinia signifera,2424585.0,1
-33.5953,150.206,Uperoleia laevigata,2424630.0,1
-33.741,150.467,Limnodynastes dumerilii,2429581.0,1
-34.237184,150.917284,Litoria verreauxii,2427755.0,1
-33.698687,150.365494,Crinia signifera,2424585.0,1
-34.147803,150.827061,Litoria fallax,2427671.0,1
-33.5175,150.874,Litoria verreauxii,2427755.0,1
-33.6473,150.267,Limnodynastes dumerilii,2429581.0,1
-33.5153,150.87,Crinia signifera,2424585.0,1
-33.5164,150.872,Litoria verreauxii,2427755.0,1
-33.3667,150.709,Litoria tyleri,2427823.0,1
-33.7407,150.466,Crinia signifera,2424585.0,1
-34.1036,150.555,Crinia signifera,2424585.0,1
-33.699879,151.043393,Litoria fallax,2427671.0,1
-33.6925,150.715,Platyplectrum ornatum,2429573.0,1
-33.738437,150.447814,Crinia signifera,2424585.0,1
-33.5156,150.871,Uperoleia laevigata,2424630.0,1
-33.6682,150.255,Crinia signifera,2424585.0,1
-34.06906,150.448163,Litoria verreauxii,2427755.0,1
-33.701407,150.58648,Litoria peronii,2427831.0,1
-33.702471,150.387485,Litoria verreauxii,2427755.0,1
-34.1992,150.871,Litoria citropa,2427808.0,1
-33.694538,151.035908,Crinia signifera,2424585.0,1
-33.698665,150.365442,Crinia signifera,2424585.0,1
-33.4709,150.171,Crinia signifera,2424585.0,1
-33.717768,150.373506,Litoria verreauxii,2427755.0,1
-33.536848,150.193439,Crinia signifera,2424585.0,1
-33.4742,150.173,Litoria verreauxii,2427755.0,1
-33.5154,150.871,Crinia signifera,2424585.0,1
-33.698665,150.365442,Litoria verreauxii,2427755.0,1
-33.6682,150.255,Crinia signifera,2424585.0,1
-33.701407,150.58648,Litoria verreauxii,2427755.0,1
-33.6682,150.255,Litoria verreauxii,2427755.0,1
-33.7412,150.467,Litoria verreauxii,2427755.0,1
-33.741,150.467,Litoria verreauxii,2427755.0,1
-33.5175,150.874,Litoria verreauxii,2427755.0,1
-34.153,151.028,Crinia signifera,2424585.0,1
-33.924005,150.656098,Crinia signifera,2424585.0,1
-33.6682,150.255,Litoria verreauxii,2427755.0,1
-33.536767,150.193471,Litoria verreauxii,2427755.0,1
-33.5164,150.872,Crinia signifera,2424585.0,1
-33.6682,150.255,Crinia signifera,2424585.0,1
-33.701413,150.586554,Litoria verreauxii,2427755.0,1
-33.6925,150.715,Uperoleia laevigata,2424630.0,1
-33.6682,150.255,Litoria verreauxii,2427755.0,1
-33.699879,151.043393,Crinia signifera,2424585.0,1
-33.5156,150.871,Crinia signifera,2424585.0,1
-33.7702,150.695,Limnodynastes peronii,2429583.0,1
-33.7013,150.58625,Litoria peronii,2427831.0,1
-33.7703,150.695,Limnodynastes peronii,2429583.0,1
-33.699159,150.584364,Litoria peronii,2427831.0,1
-33.701407,150.58648,Limnodynastes peronii,2429583.0,1
-33.5953,150.206,Litoria peronii,2427831.0,1
-33.5953,150.206,Litoria peronii,2427831.0,1
-33.700745,150.583836,Crinia signifera,2424585.0,1
-33.7412,150.467,Litoria peronii,2427831.0,1
-33.251285,150.194962,Litoria tyleri,2427823.0,1
-33.723328,150.865101,Crinia signifera,2424585.0,1
-34.047279,150.733567,Litoria peronii,2427831.0,1
-33.766407,150.975893,Litoria peronii,2427831.0,1
-33.772095,150.666487,Crinia signifera,2424585.0,1
-33.699057,150.584321,Litoria peronii,2427831.0,1
-33.701835,150.371219,Litoria peronii,2427831.0,1
-34.239001,150.91822,Litoria peronii,2427831.0,1
-33.734004,150.376148,Crinia signifera,2424585.0,1
-33.5153,150.87,Ranoidea caerulea,10842219.0,1
-33.722616,150.459627,Litoria verreauxii,2427755.0,1
-33.5164,150.872,Limnodynastes peronii,2429583.0,1
-34.2391,150.919,Crinia signifera,2424585.0,1
-33.7339,150.968,Litoria fallax,2427671.0,1
-33.701413,150.586554,Litoria peronii,2427831.0,1
-33.7276,150.713,Litoria peronii,2427831.0,1
-34.0523,150.528,Litoria peronii,2427831.0,1
-33.731692,150.448382,Crinia signifera,2424585.0,1
-33.8766,151.085,Litoria peronii,2427831.0,1
-34.153,151.028,Litoria peronii,2427831.0,1
-33.6263,150.289,Limnodynastes dumerilii,2429581.0,1
-33.7027,150.286,Litoria verreauxii,2427755.0,1
-33.5254,150.666,Litoria fallax,2427671.0,1
-33.713028,151.142961,Litoria peronii,2427831.0,1
-33.731,150.715,Litoria peronii,2427831.0,1
-33.703935,150.301797,Crinia signifera,2424585.0,1
-33.5165,150.872,Ranoidea caerulea,10842219.0,1
-33.6682,150.255,Litoria peronii,2427831.0,1
-34.238892,150.913814,Litoria freycineti,2427845.0,1
-33.7407,150.466,Limnodynastes dumerilii,2429581.0,1
-33.7078,150.292,Crinia signifera,2424585.0,1
-33.758762,151.14834,Litoria peronii,2427831.0,1
-34.1036,150.555,Limnodynastes peronii,2429583.0,1
-33.6926,150.715,Ranoidea caerulea,10842219.0,1
-33.536848,150.193439,Litoria peronii,2427831.0,1
-33.5968,150.261,Limnodynastes tasmaniensis,2429578.0,1
-33.7188,151.003,Litoria peronii,2427831.0,1
-33.801697,151.091617,Litoria peronii,2427831.0,1
-34.069041,150.448169,Litoria verreauxii,2427755.0,1
-33.737953,150.448107,Crinia signifera,2424585.0,1
-33.5153,150.87,Ranoidea caerulea,10842219.0,1
-33.774615,151.040555,Litoria peronii,2427831.0,1
-33.5156,150.871,Limnodynastes peronii,2429583.0,1
-33.6874,150.551,Litoria peronii,2427831.0,1
-34.036209,150.68285,Litoria peronii,2427831.0,1
-33.974494,151.068476,Limnodynastes peronii,2429583.0,1
-33.717768,150.373506,Litoria peronii,2427831.0,1
-33.4733,150.173,Crinia signifera,2424585.0,1
-33.702471,150.387485,Litoria peronii,2427831.0,1
-33.6473,150.267,Litoria peronii,2427831.0,1
-33.699879,151.043393,Litoria peronii,2427831.0,1
-33.694538,151.035908,Litoria peronii,2427831.0,1
-33.751892,151.105207,Limnodynastes peronii,2429583.0,1
-33.7169,151.002,Limnodynastes peronii,2429583.0,1
-33.4637,150.196,Limnodynastes dumerilii,2429581.0,1
-33.6186,151.015,Litoria verreauxii,2427755.0,1
-33.5164,150.872,Crinia signifera,2424585.0,1
-34.067047,151.01685,Litoria fallax,2427671.0,1
-33.758549,151.148357,Litoria peronii,2427831.0,1
-33.714405,151.082888,Litoria peronii,2427831.0,1
-33.747284,150.862236,Crinia signifera,2424585.0,1
-33.479,150.24,Limnodynastes dumerilii,2429581.0,1
-33.686587,151.096895,Litoria peronii,2427831.0,1
-33.754177,151.059552,Litoria peronii,2427831.0,1
-34.239288,150.916043,Litoria peronii,2427831.0,1
-34.237184,150.917284,Litoria fallax,2427671.0,1
-33.6925,150.715,Ranoidea caerulea,10842219.0,1
-33.4747,150.172,Limnodynastes peronii,2429583.0,1
-34.069064,150.448222,Crinia signifera,2424585.0,1
-33.7539,151.111,Litoria peronii,2427831.0,1
-33.738437,150.447814,Limnodynastes peronii,2429583.0,1
-33.5154,150.871,Limnodynastes peronii,2429583.0,1
-33.6865,150.55,Litoria peronii,2427831.0,1
-34.030153,150.677163,Litoria fallax,2427671.0,1
-33.6682,150.255,Uperoleia laevigata,2424630.0,1
-33.75883,151.148456,Litoria peronii,2427831.0,1
-33.80178,151.091516,Litoria peronii,2427831.0,1
-33.8765,151.085,Litoria fallax,2427671.0,1
-33.53636,150.194369,Litoria peronii,2427831.0,1
-33.473,150.173,Crinia signifera,2424585.0,1
-33.684662,150.308395,Crinia signifera,2424585.0,1
-33.701857,150.371143,Litoria peronii,2427831.0,1
-33.754189,151.059422,Litoria peronii,2427831.0,1
-33.749451,150.64733,Litoria peronii,2427831.0,1
-34.069067,150.44823,Crinia signifera,2424585.0,1
-33.4709,150.171,Limnodynastes dumerilii,2429581.0,1
-33.897614,150.784982,Litoria fallax,2427671.0,1
-33.618892,151.082823,Crinia signifera,2424585.0,1
-33.6346,150.292,Crinia signifera,2424585.0,1
-33.974518,151.068932,Limnodynastes peronii,2429583.0,1
-33.643219,150.658674,Litoria fallax,2427671.0,1
-33.6682,150.255,Litoria peronii,2427831.0,1
-33.257128,150.943255,Litoria fallax,2427671.0,1
-33.835996,151.061092,Crinia signifera,2424585.0,1
-34.067078,151.016893,Crinia signifera,2424585.0,1
-33.6259,150.284,Limnodynastes dumerilii,2429581.0,1
-33.699748,151.043445,Limnodynastes peronii,2429583.0,1
-33.4733,150.173,Crinia signifera,2424585.0,1
-33.5253,150.666,Litoria fallax,2427671.0,1
-33.924005,150.656098,Limnodynastes tasmaniensis,2429578.0,1
-33.707109,150.965834,Crinia signifera,2424585.0,1
-34.239136,150.915733,Litoria peronii,2427831.0,1
-33.4771,150.172,Limnodynastes peronii,2429583.0,1
-33.5175,150.874,Crinia signifera,2424585.0,1
-33.699744,151.043382,Litoria peronii,2427831.0,1
-33.4748,150.172,Crinia signifera,2424585.0,1
-34.239014,150.918096,Crinia signifera,2424585.0,1
-34.2391,150.919,Litoria citropa,2427808.0,1
-33.731,150.715,Litoria peronii,2427831.0,1
-33.4747,150.172,Litoria peronii,2427831.0,1
-33.4667,150.185,Crinia signifera,2424585.0,1
-33.758715,151.148162,Litoria peronii,2427831.0,1
-33.5152,150.87,Ranoidea caerulea,10842219.0,1
-33.699748,151.043445,Litoria peronii,2427831.0,1
-33.6682,150.255,Uperoleia laevigata,2424630.0,1
-33.69405,151.03494,Litoria verreauxii,2427755.0,1
-33.924095,150.655974,Crinia signifera,2424585.0,1
-34.153,151.028,Litoria fallax,2427671.0,1
-34.03062,150.677062,Litoria verreauxii,2427755.0,1
-34.075782,150.710737,Litoria tyleri,2427823.0,1
-33.699744,151.043382,Litoria fallax,2427671.0,1
-34.0991,150.813,Litoria fallax,2427671.0,1
-33.53636,150.194369,Uperoleia laevigata,2424630.0,1
-34.069067,150.44823,Litoria verreauxii,2427755.0,1
-33.5152,150.87,Litoria peronii,2427831.0,1
-34.052,150.528,Litoria tyleri,2427823.0,1
-33.4747,150.172,Litoria peronii,2427831.0,1
-33.4742,150.173,Crinia signifera,2424585.0,1
-33.614559,151.0403,Crinia signifera,2424585.0,1
-33.924005,150.656098,Limnodynastes peronii,2429583.0,1
-33.506482,150.809026,Litoria verreauxii,2427755.0,1
-34.052,150.528,Litoria fallax,2427671.0,1
-33.701413,150.586554,Crinia signifera,2424585.0,1
-33.714405,151.082888,Crinia signifera,2424585.0,1
-33.5254,150.666,Litoria tyleri,2427823.0,1
-33.5158,150.872,Ranoidea caerulea,10842219.0,1
-33.699057,150.584321,Crinia signifera,2424585.0,1
-33.479,150.24,Uperoleia laevigata,2424630.0,1
-33.751892,151.105207,Litoria peronii,2427831.0,1
-33.731692,150.448382,Litoria verreauxii,2427755.0,1
-33.5165,150.872,Litoria peronii,2427831.0,1
-34.052,150.528,Litoria tyleri,2427823.0,1
-33.4732,150.172,Crinia signifera,2424585.0,1
-33.719299,150.419853,Litoria peronii,2427831.0,1
-33.3667,150.709,Litoria tyleri,2427823.0,1
-34.067047,151.01685,Crinia signifera,2424585.0,1
-33.69435,151.034743,Uperoleia laevigata,2424630.0,1
-33.4747,150.172,Crinia signifera,2424585.0,1
-33.536908,150.193704,Litoria verreauxii,2427755.0,1
-33.5953,150.206,Uperoleia laevigata,2424630.0,1
-33.7013,150.58625,Litoria verreauxii,2427755.0,1
-34.1992,150.871,Crinia signifera,2424585.0,1
-33.699748,151.043445,Crinia signifera,2424585.0,1
-34.125963,150.559934,Litoria tyleri,2427823.0,1
-33.5953,150.206,Litoria verreauxii,2427755.0,1
-34.1992,150.871,Litoria peronii,2427831.0,1
-33.699748,151.043445,Litoria fallax,2427671.0,1
-33.69435,151.034743,Litoria verreauxii,2427755.0,1
-34.0523,150.528,Litoria tyleri,2427823.0,1
-33.5158,150.872,Crinia signifera,2424585.0,1
-34.0991,150.813,Litoria tyleri,2427823.0,1
-34.1992,150.871,Litoria peronii,2427831.0,1
-33.53636,150.194369,Crinia signifera,2424585.0,1
-33.6925,150.715,Crinia signifera,2424585.0,1
-33.694028,151.034862,Litoria verreauxii,2427755.0,1
-34.125963,150.559934,Litoria fallax,2427671.0,1
-33.5164,150.872,Litoria verreauxii,2427755.0,1
-33.479,150.24,Crinia signifera,2424585.0,1
-33.5158,150.872,Platyplectrum ornatum,2429573.0,1
-33.5953,150.206,Litoria verreauxii,2427755.0,1
-34.1992,150.871,Crinia signifera,2424585.0,1
-33.53636,150.194369,Litoria verreauxii,2427755.0,1
-33.5953,150.206,Crinia signifera,2424585.0,1
-33.6473,150.267,Crinia signifera,2424585.0,1
-33.699744,151.043382,Crinia signifera,2424585.0,1
-33.506945,150.371466,Crinia signifera,2424585.0,1
-33.5968,150.261,Limnodynastes dumerilii,2429581.0,1
-33.4747,150.172,Crinia signifera,2424585.0,1
-33.5152,150.87,Crinia signifera,2424585.0,1
-33.698687,150.365494,Litoria verreauxii,2427755.0,1
-33.536848,150.193439,Litoria verreauxii,2427755.0,1
-33.5156,150.871,Litoria verreauxii,2427755.0,1
-33.701407,150.58648,Crinia signifera,2424585.0,1
-33.6473,150.267,Litoria verreauxii,2427755.0,1
-33.5968,150.261,Litoria verreauxii,2427755.0,1
-33.5154,150.871,Litoria verreauxii,2427755.0,1
-33.63348,151.052774,Litoria peronii,2427831.0,1
-33.479,150.24,Litoria peronii,2427831.0,1
-33.8765,151.085,Litoria peronii,2427831.0,1
-33.5156,150.871,Uperoleia laevigata,2424630.0,1
-33.699879,151.043393,Crinia signifera,2424585.0,1
-33.536908,150.193704,Crinia signifera,2424585.0,1
-33.758675,151.148365,Limnodynastes peronii,2429583.0,1
-33.898383,151.135271,Limnodynastes peronii,2429583.0,1
-33.6186,151.015,Crinia signifera,2424585.0,1
-33.7753,150.978,Litoria peronii,2427831.0,1
-33.473,150.173,Crinia signifera,2424585.0,1
-33.730084,150.417265,Limnodynastes peronii,2429583.0,1
-33.506482,150.809026,Litoria fallax,2427671.0,1
-34.1992,150.871,Litoria peronii,2427831.0,1
-33.743378,150.706605,Litoria fallax,2427671.0,1
-33.780182,150.956789,Litoria peronii,2427831.0,1
-33.717303,150.42605,Limnodynastes peronii,2429583.0,1
-33.5175,150.874,Litoria dentata,2427847.0,1
-33.70109,150.371631,Crinia signifera,2424585.0,1
-33.7408,150.467,Litoria dentata,2427847.0,1
-33.257082,150.943321,Litoria peronii,2427831.0,1
-33.774615,151.040555,Limnodynastes peronii,2429583.0,1
-33.7107,151.053148,Limnodynastes peronii,2429583.0,1
-33.7185,151.003,Litoria peronii,2427831.0,1
-33.8726,151.072,Litoria peronii,2427831.0,1
-33.741,150.467,Litoria dentata,2427847.0,1
-34.147803,150.827061,Litoria fallax,2427671.0,1
-34.031876,150.819893,Litoria peronii,2427831.0,1
-33.7407,150.466,Litoria citropa,2427808.0,1
-33.5153,150.87,Crinia signifera,2424585.0,1
-33.7054,151.081,Ranoidea phyllochroa,10754639.0,1
-33.5953,150.206,Litoria peronii,2427831.0,1
-33.614621,151.039152,Uperoleia laevigata,2424630.0,1
-33.5254,150.666,Litoria tyleri,2427823.0,1
-33.6263,150.289,Limnodynastes peronii,2429583.0,1
-33.694526,151.035739,Litoria verreauxii,2427755.0,1
-33.816895,151.133987,Litoria peronii,2427831.0,1
-33.6759,150.547,Pseudophryne australis,2424579.0,1
-33.711636,150.42436,Ranoidea wilcoxii,10737932.0,1
-33.6269,150.974649,Uperoleia laevigata,2424630.0,1
-33.5175,150.874,Litoria verreauxii,2427755.0,1
-34.052,150.528,Litoria peronii,2427831.0,1
-33.7412,150.467,Litoria verreauxii,2427755.0,1
-33.701835,150.371219,Crinia signifera,2424585.0,1
-33.9028,151.104,Litoria peronii,2427831.0,1
-33.643219,150.658674,Litoria fallax,2427671.0,1
-33.6259,150.284,Limnodynastes peronii,2429583.0,1
-33.681904,150.560783,Litoria peronii,2427831.0,1
-33.684662,150.308395,Litoria peronii,2427831.0,1
-33.481882,150.89101,Uperoleia laevigata,2424630.0,1
-33.3667,150.709,Litoria peronii,2427831.0,1
-33.53636,150.194369,Limnodynastes tasmaniensis,2429578.0,1
-33.700745,150.583836,Crinia signifera,2424585.0,1
-33.707109,150.965834,Crinia signifera,2424585.0,1
-33.915295,151.119758,Limnodynastes peronii,2429583.0,1
-33.7594,150.756,Litoria dentata,2427847.0,1
-33.7297,151.124,Limnodynastes peronii,2429583.0,1
-33.5158,150.872,Platyplectrum ornatum,2429573.0,1
-33.6872,150.55,Limnodynastes peronii,2429583.0,1
-33.5159,150.872,Crinia signifera,2424585.0,1
-33.779572,151.033084,Limnodynastes peronii,2429583.0,1
-33.754189,151.059422,Limnodynastes peronii,2429583.0,1
-33.69405,151.03494,Litoria verreauxii,2427755.0,1
-33.979661,151.046586,Limnodynastes peronii,2429583.0,1
-33.663727,151.068018,Ranoidea phyllochroa,10754639.0,1
-33.6874,150.551,Limnodynastes peronii,2429583.0,1
-34.125963,150.559934,Litoria tyleri,2427823.0,1
-33.786927,150.978909,Litoria peronii,2427831.0,1
-33.751892,151.105207,Limnodynastes peronii,2429583.0,1
-34.0991,150.813,Litoria tyleri,2427823.0,1
-34.106,150.555,Litoria dentata,2427847.0,1
-33.7551,150.625,Limnodynastes peronii,2429583.0,1
-33.4771,150.172,Crinia signifera,2424585.0,1
-33.654247,151.069896,Crinia signifera,2424585.0,1
-33.4637,150.196,Limnodynastes dumerilii,2429581.0,1
-33.699744,151.043382,Litoria peronii,2427831.0,1
-33.758715,151.148162,Limnodynastes peronii,2429583.0,1
-33.7399,151.144,Litoria peronii,2427831.0,1
-34.239288,150.916043,Litoria citropa,2427808.0,1
-33.7027,150.286,Litoria verreauxii,2427755.0,1
-34.052,150.528,Litoria tyleri,2427823.0,1
-33.481964,150.890965,Litoria tyleri,2427823.0,1
-33.7028,150.286,Litoria peronii,2427831.0,1
-33.701835,150.371219,Litoria peronii,2427831.0,1
-34.07579,150.71077,Litoria dentata,2427847.0,1
-33.702791,150.617512,Crinia signifera,2424585.0,1
-33.719299,150.419853,Limnodynastes peronii,2429583.0,1
-33.6354,150.3,Limnodynastes peronii,2429583.0,1
-33.698665,150.365442,Limnodynastes peronii,2429583.0,1
-33.7043,151.145,Limnodynastes peronii,2429583.0,1
-33.5156,150.871,Litoria dentata,2427847.0,1
-33.900746,151.134356,Limnodynastes peronii,2429583.0,1
-33.6186,151.015,Litoria verreauxii,2427755.0,1
-33.6186,151.015,Limnodynastes peronii,2429583.0,1
-33.7078,150.292,Limnodynastes peronii,2429583.0,1
-33.717402,151.012294,Limnodynastes peronii,2429583.0,1
-33.251285,150.194962,Litoria peronii,2427831.0,1
-33.8204,151.14,Litoria dentata,2427847.0,1
-33.5161,150.872,Crinia signifera,2424585.0,1
-34.075782,150.710737,Litoria tyleri,2427823.0,1
-33.729693,151.099088,Limnodynastes peronii,2429583.0,1
-34.075782,150.710737,Litoria fallax,2427671.0,1
-33.6313,150.302,Litoria verreauxii,2427755.0,1
-34.067047,151.01685,Limnodynastes peronii,2429583.0,1
-33.699989,151.123235,Limnodynastes peronii,2429583.0,1
-33.759436,150.756245,Litoria dentata,2427847.0,1
-33.702471,150.387485,Limnodynastes peronii,2429583.0,1
-34.2388,150.919,Ranoidea phyllochroa,10754639.0,1
-33.5154,150.871,Ranoidea caerulea,10842219.0,1
-33.6473,150.267,Litoria peronii,2427831.0,1
-34.239136,150.915733,Litoria citropa,2427808.0,1
-34.069067,150.44823,Litoria dentata,2427847.0,1
-33.924005,150.656098,Limnodynastes peronii,2429583.0,1
-33.713028,151.142961,Limnodynastes peronii,2429583.0,1
-33.5153,150.87,Litoria dentata,2427847.0,1
-33.618898,151.082947,Limnodynastes peronii,2429583.0,1
-33.5254,150.666,Litoria peronii,2427831.0,1
-33.8829,151.148,Limnodynastes peronii,2429583.0,1
-33.700714,150.584196,Crinia signifera,2424585.0,1
-33.90073,151.134329,Limnodynastes peronii,2429583.0,1
-33.6473,150.267,Crinia signifera,2424585.0,1
-33.506482,150.809026,Litoria peronii,2427831.0,1
-33.7356,150.813,Litoria peronii,2427831.0,1
-33.4747,150.172,Limnodynastes tasmaniensis,2429578.0,1
-34.1992,150.871,Litoria citropa,2427808.0,1
-33.7412,150.467,Litoria dentata,2427847.0,1
-34.003754,150.863736,Litoria dentata,2427847.0,1
-33.5953,150.206,Litoria verreauxii,2427755.0,1
-33.710706,151.053267,Limnodynastes peronii,2429583.0,1
-33.7356,150.813,Litoria peronii,2427831.0,1
-33.924095,150.655974,Litoria dentata,2427847.0,1
-33.6959,150.758,Platyplectrum ornatum,2429573.0,1
-33.5159,150.872,Ranoidea caerulea,10842219.0,1
-33.5152,150.87,Crinia signifera,2424585.0,1
-34.0017,150.886,Limnodynastes peronii,2429583.0,1
-33.703752,150.372179,Crinia signifera,2424585.0,1
-33.53636,150.194369,Crinia signifera,2424585.0,1
-33.5164,150.872,Crinia signifera,2424585.0,1
-34.125963,150.559934,Litoria fallax,2427671.0,1
-33.759441,150.756079,Litoria dentata,2427847.0,1
-33.752006,151.10529,Litoria peronii,2427831.0,1
-33.737953,150.448107,Crinia signifera,2424585.0,1
-33.893142,151.113173,Limnodynastes peronii,2429583.0,1
-33.7703,150.695,Limnodynastes peronii,2429583.0,1
-33.7552,150.626,Limnodynastes peronii,2429583.0,1
