decimalLatitude,decimalLongitude,occurrenceStatus,species
-34.0972,150.823,1,Crinia signifera
-33.4769,150.173,1,Crinia signifera
-33.8246,151.142,1,Crinia signifera
-33.945221,150.93339,1,Crinia signifera
-34.2333,150.965,1,Crinia signifera
-33.9545,150.998,1,Crinia signifera
-33.841455,151.06252,1,Crinia signifera
-34.1478,150.827,1,Crinia signifera
-33.7137,150.895,1,Crinia signifera
-33.5069,150.371385,1,Crinia signifera
-34.2391,150.918,1,Crinia signifera
-33.7683,151.124,1,Crinia signifera
-33.7645,151.122,1,Crinia signifera
-33.768517,150.631863,1,Crinia signifera
-33.61904,151.082996,1,Crinia signifera
-33.945221,150.933307,1,Crinia signifera
-33.960414,150.955034,1,Crinia signifera
-33.6636,151.099,1,Crinia signifera
-33.682759,150.558262,1,Crinia signifera
-33.4796,150.171,1,Crinia signifera
-33.6851,151.092,1,Crinia signifera
-33.7388,150.469,1,Crinia signifera
-33.6059,151.143,1,Crinia signifera
-33.708182,150.641467,1,Crinia signifera
-33.614546,151.039285,1,Crinia signifera
-33.71759,150.375602,1,Crinia signifera
-34.2389,150.918,1,Crinia signifera
-33.733568,150.65308,1,Crinia signifera
-33.764648,151.121644,1,Crinia signifera
-33.488178,150.959598,1,Crinia signifera
-33.477,150.173,1,Crinia signifera
-33.931468,150.632847,1,Crinia signifera
-33.743,150.83,1,Crinia signifera
-34.239,150.918,1,Crinia signifera
-33.704074,150.582218,1,Crinia signifera
-33.759857,150.650171,1,Crinia signifera
-33.5454,151.08,1,Crinia signifera
-33.807747,151.144844,1,Crinia signifera
-33.905177,150.935638,1,Crinia signifera
-33.893616,151.072325,1,Crinia signifera
-33.7,150.6,1,Crinia signifera
-34.043682,151.038656,1,Crinia signifera
-33.7712,150.64,1,Crinia signifera
-33.59447,150.25184,1,Crinia signifera
-33.254074,150.168063,1,Crinia signifera
-33.3609,150.179,1,Crinia signifera
-33.748985,150.64308,1,Crinia signifera
-34.1375,150.996,1,Crinia signifera
-33.4726,150.171,1,Crinia signifera
-33.4733,150.173,1,Crinia signifera
-33.748534,150.644258,1,Crinia signifera
-33.736725,151.016674,1,Crinia signifera
-34.087346,150.99694,1,Crinia signifera
-33.703644,150.372115,1,Crinia signifera
-33.4726,150.171,1,Crinia signifera
-33.25364,150.194996,1,Crinia signifera
-33.506853,150.371285,1,Crinia signifera
-33.4773,150.161,1,Crinia signifera
-33.4733,150.172,1,Crinia signifera
-34.044176,151.038331,1,Crinia signifera
-34.043578,151.038528,1,Crinia signifera
-33.4732,150.173,1,Crinia signifera
-33.749046,150.643178,1,Crinia signifera
-33.4732,150.173,1,Crinia signifera
-33.717718,150.42617,1,Crinia signifera
-33.656034,151.037254,1,Crinia signifera
-34.085379,150.993648,1,Crinia signifera
-33.4734,150.173,1,Crinia signifera
-34.056391,150.770544,1,Crinia signifera
-33.702585,151.140249,1,Crinia signifera
-33.980893,151.079222,1,Crinia signifera
-33.759094,150.75579,1,Crinia signifera
-33.5619,150.26,1,Crinia signifera
-33.752038,150.952637,1,Crinia signifera
-33.7182,151.094,1,Crinia signifera
-33.759125,150.755851,1,Crinia signifera
-33.699707,151.043758,1,Crinia signifera
-33.6193,150.161,1,Crinia signifera
-33.753159,150.952473,1,Crinia signifera
-33.4732,150.172,1,Crinia signifera
-34.0549,150.69,1,Crinia signifera
-33.771147,151.018424,1,Crinia signifera
-33.4733,150.173,1,Crinia signifera
-33.705891,150.967399,1,Crinia signifera
-33.77446,150.640365,1,Crinia signifera
-33.4681,150.188,1,Crinia signifera
-34.043536,151.038588,1,Crinia signifera
-34.043644,151.038575,1,Crinia signifera
-34.0545,150.689,1,Crinia signifera
-33.706121,151.148872,1,Crinia signifera
-33.7712,150.64,1,Crinia signifera
-33.4733,150.172,1,Crinia signifera
-33.4614,151.088,1,Crinia signifera
-34.041394,151.03636,1,Crinia signifera
-33.714172,150.336786,1,Crinia signifera
-33.69114,150.371159,1,Crinia signifera
-33.818958,150.930488,1,Crinia signifera
-33.361029,150.178786,1,Crinia signifera
-33.4614,151.088,1,Crinia signifera
-33.4675,150.185,1,Crinia signifera
-33.713595,150.33474,1,Crinia signifera
-33.253578,150.195142,1,Crinia signifera
-33.7465,150.942,1,Crinia signifera
-33.832733,151.068962,1,Crinia signifera
-34.0545,150.689,1,Crinia signifera
-34.084808,150.997769,1,Crinia signifera
-33.4733,150.173,1,Crinia signifera
-33.713455,150.336492,1,Crinia signifera
-33.736781,150.618435,1,Crinia signifera
-33.8092,150.655,1,Crinia signifera
-33.980662,151.079249,1,Crinia signifera
-33.728564,150.623516,1,Crinia signifera
-33.619,151.015,1,Crinia signifera
-33.734969,150.620173,1,Crinia signifera
-33.837219,151.06352,1,Crinia signifera
-33.7155,150.43,1,Crinia signifera
-33.447549,150.299122,1,Crinia signifera
-33.41585,150.261778,1,Crinia signifera
-33.447549,150.299122,1,Crinia signifera
-33.724592,150.433441,1,Crinia signifera
-33.430165,150.260458,1,Crinia signifera
-33.447549,150.299122,1,Crinia signifera
-33.434583,150.223178,1,Crinia signifera
-33.448264,150.231023,1,Crinia signifera
-33.434583,150.223178,1,Crinia signifera
-33.434583,150.223178,1,Crinia signifera
-33.904317,151.076564,1,Crinia signifera
-33.452891,150.22709,1,Crinia signifera
-33.45191,150.28294,1,Crinia signifera
-33.430165,150.260458,1,Crinia signifera
-33.723949,150.432937,1,Crinia signifera
-33.710944,150.493935,1,Crinia signifera
-33.7528,151.075,1,Crinia signifera
-33.473,150.173,1,Crinia signifera
-33.755831,150.631044,1,Crinia signifera
-34.0902,150.989,1,Crinia signifera
-33.6355,150.811,1,Crinia signifera
-33.5155,150.824,1,Crinia signifera
-33.760067,151.113195,1,Crinia signifera
-33.7343,151.112,1,Crinia signifera
-34.1524,151.029,1,Crinia signifera
-33.710613,150.493498,1,Crinia signifera
-33.251235,150.195024,1,Crinia signifera
-33.677646,150.601347,1,Crinia signifera
-33.813552,150.932394,1,Crinia signifera
-34.125137,150.749283,1,Crinia signifera
-33.5293,150.854,1,Crinia signifera
-33.251254,150.195087,1,Crinia signifera
-33.699278,150.973083,1,Crinia signifera
-33.65593,151.037758,1,Crinia signifera
-33.4733,150.173,1,Crinia signifera
-33.697052,150.542446,1,Crinia signifera
-34.086498,150.99329,1,Crinia signifera
-33.7234,150.343815,1,Crinia signifera
-33.4749,150.172,1,Crinia signifera
-33.7194,151.093,1,Crinia signifera
-33.6813,151.104,1,Crinia signifera
-33.7341,151.112,1,Crinia signifera
-34.0861,151.144,1,Crinia signifera
-33.759167,150.755785,1,Crinia signifera
-34.114209,150.730429,1,Crinia signifera
-33.75434,150.632349,1,Crinia signifera
-33.251283,150.194996,1,Crinia signifera
-33.9373,151.119,1,Crinia signifera
-33.718,151.094,1,Crinia signifera
-34.033722,150.73938,1,Crinia signifera
-33.82151,150.929831,1,Crinia signifera
-33.723331,150.343891,1,Crinia signifera
-33.7189,151.094,1,Crinia signifera
-33.262056,150.173514,1,Crinia signifera
-33.705786,150.374202,1,Crinia signifera
-33.72659,150.341961,1,Crinia signifera
-33.4671,150.185,1,Crinia signifera
-33.467,150.185,1,Crinia signifera
-33.774375,150.640269,1,Crinia signifera
-33.826253,150.926436,1,Crinia signifera
-33.5163,150.821,1,Crinia signifera
-33.5154,150.871,1,Crinia signifera
-33.4733,150.172,1,Crinia signifera
-33.4732,150.172,1,Crinia signifera
-33.7023,150.286,1,Crinia signifera
-33.6814,151.104,1,Crinia signifera
-34.030109,150.809093,1,Crinia signifera
-33.4747,150.172,1,Crinia signifera
-33.4733,150.172,1,Crinia signifera
-33.755364,150.631853,1,Crinia signifera
-34.1347,150.687,1,Crinia signifera
-33.6814,151.104,1,Crinia signifera
-33.778656,151.028623,1,Crinia signifera
-33.7024,151.081,1,Crinia signifera
-33.4733,150.172,1,Crinia signifera
-33.5154,150.871,1,Crinia signifera
-33.764804,151.121537,1,Crinia signifera
-33.7028,150.286,1,Crinia signifera
-33.518,150.875,1,Crinia signifera
-33.4733,150.172,1,Crinia signifera
-33.6813,151.104,1,Crinia signifera
-33.8356,151.062,1,Crinia signifera
-34.2319,150.586,1,Crinia signifera
-33.5511,150.241,1,Crinia signifera
-33.675417,151.107411,1,Crinia signifera
-33.835,151.063,1,Crinia signifera
-34.1347,150.687,1,Crinia signifera
-33.4748,150.172,1,Crinia signifera
-34.1347,150.687,1,Crinia signifera
-33.6338,150.291,1,Crinia signifera
-33.4731,150.173,1,Crinia signifera
-33.7683,151.124,1,Crinia signifera
-33.7344,151.113,1,Crinia signifera
-33.4768,150.166,1,Crinia signifera
-34.0901,150.989,1,Crinia signifera
-33.4723,150.172,1,Crinia signifera
-34.0527,150.806,1,Crinia signifera
-33.7043,151.145,1,Crinia signifera
-33.7078,150.292,1,Crinia signifera
-33.5511,150.241,1,Crinia signifera
-33.7029,150.286,1,Crinia signifera
-33.6813,151.104,1,Crinia signifera
-33.5277,150.935,1,Crinia signifera
-33.6465,150.289,1,Crinia signifera
-33.6354,150.811,1,Crinia signifera
-33.69877,150.365547,1,Crinia signifera
-33.9887,151.074,1,Crinia signifera
-33.774497,150.640408,1,Crinia signifera
-33.6346,150.292,1,Crinia signifera
-33.4614,151.088,1,Crinia signifera
-33.260873,150.174114,1,Crinia signifera
-33.7683,151.124,1,Crinia signifera
-34.033497,150.7396,1,Crinia signifera
-33.4733,150.173,1,Crinia signifera
-33.774453,150.640358,1,Crinia signifera
-33.809321,150.931478,1,Crinia signifera
-33.774446,150.640454,1,Crinia signifera
-33.7341,151.112,1,Crinia signifera
-33.697083,150.542501,1,Crinia signifera
-33.5277,150.935,1,Crinia signifera
-33.7155,150.43,1,Crinia signifera
-33.4747,150.172,1,Crinia signifera
-33.6336,150.292,1,Crinia signifera
-33.7735,151.11,1,Crinia signifera
-33.7342,151.112,1,Crinia signifera
-33.67557,151.107074,1,Crinia signifera
-33.6337,150.292,1,Crinia signifera
-33.518,150.875,1,Crinia signifera
-33.513782,150.579329,1,Crinia signifera
-33.6346,150.292,1,Crinia signifera
-33.4668,150.185,1,Crinia signifera
-33.77441,150.640355,1,Crinia signifera
-33.914734,150.982723,1,Crinia signifera
-33.4748,150.172,1,Crinia signifera
-34.04741,150.733956,1,Crinia signifera
-33.606437,151.061067,1,Crinia signifera
-33.8356,151.061,1,Crinia signifera
-33.4749,150.172,1,Crinia signifera
-33.5155,150.871,1,Crinia signifera
-33.50691,150.371411,1,Crinia signifera
-33.8353,151.063,1,Crinia signifera
-33.507239,150.371471,1,Crinia signifera
-33.518,150.875,1,Crinia signifera
-33.67574,151.107463,1,Crinia signifera
-33.706376,151.14814,1,Crinia signifera
-33.774508,150.64033,1,Crinia signifera
-33.506915,150.371428,1,Crinia signifera
-33.4731,150.173,1,Crinia signifera
-33.5164,150.872,1,Crinia signifera
-33.6815,151.104,1,Crinia signifera
-33.779938,150.956917,1,Crinia signifera
-33.77449,150.640351,1,Crinia signifera
-33.506832,150.371414,1,Crinia signifera
-33.4748,150.172,1,Crinia signifera
-33.6337,150.292,1,Crinia signifera
-33.473,150.173,1,Crinia signifera
-33.6813,151.104,1,Crinia signifera
-33.5543,150.697,1,Crinia signifera
-33.251281,150.194981,1,Crinia signifera
-33.516,150.872,1,Crinia signifera
-33.699581,150.384593,1,Crinia signifera
-33.6813,151.104,1,Crinia signifera
-33.6814,151.104,1,Crinia signifera
-33.442868,150.640739,1,Crinia signifera
-33.551,150.241,1,Crinia signifera
-33.516,150.872,1,Crinia signifera
-33.8354,151.062,1,Crinia signifera
-33.4748,150.172,1,Crinia signifera
-33.8107,150.658785,1,Crinia signifera
-33.572091,150.158841,1,Crinia signifera
-33.8363,151.062,1,Crinia signifera
-33.699799,151.043205,1,Crinia signifera
-33.675672,151.10685,1,Crinia signifera
-33.4733,150.173,1,Crinia signifera
-33.699738,151.043349,1,Crinia signifera
-33.5155,150.871,1,Crinia signifera
-33.6925,150.715,1,Crinia signifera
-33.5154,150.871,1,Crinia signifera
-33.703,150.909,1,Crinia signifera
-33.4726,150.171,1,Crinia signifera
-33.779938,150.956917,1,Crinia signifera
-33.752038,150.952637,1,Crinia signifera
-33.706376,151.14814,1,Crinia signifera
-33.710944,150.493935,1,Crinia signifera
-33.251235,150.195024,1,Crinia signifera
-33.778656,151.028623,1,Crinia signifera
-33.753159,150.952473,1,Crinia signifera
-33.77446,150.640365,1,Crinia signifera
-33.5154,150.871,1,Crinia signifera
-33.4732,150.173,1,Crinia signifera
-33.8356,151.061,1,Crinia signifera
-33.4733,150.172,1,Crinia signifera
-33.4733,150.173,1,Crinia signifera
-33.713455,150.336492,1,Crinia signifera
-33.6346,150.292,1,Crinia signifera
-33.4733,150.172,1,Crinia signifera
-34.043644,151.038575,1,Crinia signifera
-33.717718,150.42617,1,Crinia signifera
-33.749046,150.643178,1,Crinia signifera
-34.033497,150.7396,1,Crinia signifera
-33.697083,150.542501,1,Crinia signifera
-33.260873,150.174114,1,Crinia signifera
-33.50691,150.371411,1,Crinia signifera
-33.77441,150.640355,1,Crinia signifera
-34.0545,150.689,1,Crinia signifera
-33.4748,150.172,1,Crinia signifera
-33.507239,150.371471,1,Crinia signifera
-33.4748,150.172,1,Crinia signifera
-33.7341,151.112,1,Crinia signifera
-33.764804,151.121537,1,Crinia signifera
-34.04741,150.733956,1,Crinia signifera
-33.774497,150.640408,1,Crinia signifera
-33.774508,150.64033,1,Crinia signifera
-33.736725,151.016674,1,Crinia signifera
-33.7023,150.286,1,Crinia signifera
-33.516,150.872,1,Crinia signifera
-33.774446,150.640454,1,Crinia signifera
-33.6193,150.161,1,Crinia signifera
-33.4614,151.088,1,Crinia signifera
-33.67574,151.107463,1,Crinia signifera
-33.4732,150.172,1,Crinia signifera
-33.4749,150.172,1,Crinia signifera
-33.361029,150.178786,1,Crinia signifera
-33.7078,150.292,1,Crinia signifera
-33.6813,151.104,1,Crinia signifera
-33.4732,150.173,1,Crinia signifera
-33.6355,150.811,1,Crinia signifera
-33.4671,150.185,1,Crinia signifera
-33.25364,150.194996,1,Crinia signifera
-33.771147,151.018424,1,Crinia signifera
-33.506915,150.371428,1,Crinia signifera
-33.69877,150.365547,1,Crinia signifera
-33.4614,151.088,1,Crinia signifera
-33.980662,151.079249,1,Crinia signifera
-33.4733,150.173,1,Crinia signifera
-33.728564,150.623516,1,Crinia signifera
-33.4748,150.172,1,Crinia signifera
-33.262056,150.173514,1,Crinia signifera
-33.4748,150.172,1,Crinia signifera
-33.755364,150.631853,1,Crinia signifera
-33.699738,151.043349,1,Crinia signifera
-33.4733,150.173,1,Crinia signifera
-33.619,151.015,1,Crinia signifera
-33.4733,150.172,1,Crinia signifera
-33.7029,150.286,1,Crinia signifera
-33.5163,150.821,1,Crinia signifera
-33.914734,150.982723,1,Crinia signifera
-33.675672,151.10685,1,Crinia signifera
-34.1524,151.029,1,Crinia signifera
-34.043682,151.038656,1,Crinia signifera
-33.4681,150.188,1,Crinia signifera
-33.551,150.241,1,Crinia signifera
-34.1347,150.687,1,Crinia signifera
-33.516,150.872,1,Crinia signifera
-33.467,150.185,1,Crinia signifera
-33.4675,150.185,1,Crinia signifera
-33.4747,150.172,1,Crinia signifera
-33.6346,150.292,1,Crinia signifera
-33.7712,150.64,1,Crinia signifera
-33.4733,150.173,1,Crinia signifera
-33.5155,150.871,1,Crinia signifera
-33.4773,150.161,1,Crinia signifera
-33.755831,150.631044,1,Crinia signifera
-33.7028,150.286,1,Crinia signifera
-33.774453,150.640358,1,Crinia signifera
-33.5154,150.871,1,Crinia signifera
-33.697052,150.542446,1,Crinia signifera
-33.4731,150.173,1,Crinia signifera
-33.702585,151.140249,1,Crinia signifera
-34.0527,150.806,1,Crinia signifera
-33.7341,151.112,1,Crinia signifera
-33.705891,150.967399,1,Crinia signifera
-33.759125,150.755851,1,Crinia signifera
-33.5277,150.935,1,Crinia signifera
-33.6813,151.104,1,Crinia signifera
-33.705786,150.374202,1,Crinia signifera
-33.6814,151.104,1,Crinia signifera
-33.4733,150.172,1,Crinia signifera
-33.4733,150.172,1,Crinia signifera
-34.0902,150.989,1,Crinia signifera
-33.734969,150.620173,1,Crinia signifera
-33.518,150.875,1,Crinia signifera
-33.6814,151.104,1,Crinia signifera
-33.4726,150.171,1,Crinia signifera
-33.473,150.173,1,Crinia signifera
-33.4732,150.172,1,Crinia signifera
-33.4723,150.172,1,Crinia signifera
-33.656034,151.037254,1,Crinia signifera
-33.606437,151.061067,1,Crinia signifera
-33.5511,150.241,1,Crinia signifera
-33.6336,150.292,1,Crinia signifera
-34.125137,150.749283,1,Crinia signifera
-33.506832,150.371414,1,Crinia signifera
-33.774375,150.640269,1,Crinia signifera
-33.7683,151.124,1,Crinia signifera
-33.736781,150.618435,1,Crinia signifera
-33.760067,151.113195,1,Crinia signifera
-33.251283,150.194996,1,Crinia signifera
-33.6813,151.104,1,Crinia signifera
-33.8354,151.062,1,Crinia signifera
-33.518,150.875,1,Crinia signifera
-34.043578,151.038528,1,Crinia signifera
-33.759094,150.75579,1,Crinia signifera
-33.809321,150.931478,1,Crinia signifera
-33.6465,150.289,1,Crinia signifera
-33.65593,151.037758,1,Crinia signifera
-34.085379,150.993648,1,Crinia signifera
-34.056391,150.770544,1,Crinia signifera
-33.723331,150.343891,1,Crinia signifera
-33.3609,150.179,1,Crinia signifera
-33.4733,150.173,1,Crinia signifera
-33.5511,150.241,1,Crinia signifera
-33.7234,150.343815,1,Crinia signifera
-34.033722,150.73938,1,Crinia signifera
-33.713595,150.33474,1,Crinia signifera
-33.8363,151.062,1,Crinia signifera
-33.7712,150.64,1,Crinia signifera
-33.5155,150.824,1,Crinia signifera
-33.67557,151.107074,1,Crinia signifera
-34.044176,151.038331,1,Crinia signifera
-33.7189,151.094,1,Crinia signifera
-33.69114,150.371159,1,Crinia signifera
-33.759167,150.755785,1,Crinia signifera
-33.7182,151.094,1,Crinia signifera
-33.6354,150.811,1,Crinia signifera
-33.4731,150.173,1,Crinia signifera
-33.6815,151.104,1,Crinia signifera
-33.6814,151.104,1,Crinia signifera
-33.7342,151.112,1,Crinia signifera
-34.030109,150.809093,1,Crinia signifera
-34.114209,150.730429,1,Crinia signifera
-33.4734,150.173,1,Crinia signifera
-33.7155,150.43,1,Crinia signifera
-33.7043,151.145,1,Crinia signifera
-33.59447,150.25184,1,Crinia signifera
-33.4749,150.172,1,Crinia signifera
-33.4733,150.172,1,Crinia signifera
-34.0545,150.689,1,Crinia signifera
-33.835,151.063,1,Crinia signifera
-33.4733,150.173,1,Crinia signifera
-33.6813,151.104,1,Crinia signifera
-33.5293,150.854,1,Crinia signifera
-33.6338,150.291,1,Crinia signifera
-33.5164,150.872,1,Crinia signifera
-33.714172,150.336786,1,Crinia signifera
-33.9887,151.074,1,Crinia signifera
-33.4747,150.172,1,Crinia signifera
-34.086498,150.99329,1,Crinia signifera
-33.703644,150.372115,1,Crinia signifera
-33.5155,150.871,1,Crinia signifera
-33.832733,151.068962,1,Crinia signifera
-33.677646,150.601347,1,Crinia signifera
-33.5154,150.871,1,Crinia signifera
-33.9373,151.119,1,Crinia signifera
-33.473,150.173,1,Crinia signifera
-33.253578,150.195142,1,Crinia signifera
-33.6813,151.104,1,Crinia signifera
-34.087346,150.99694,1,Crinia signifera
-33.572091,150.158841,1,Crinia signifera
-33.4614,151.088,1,Crinia signifera
-33.442868,150.640739,1,Crinia signifera
-33.7155,150.43,1,Crinia signifera
-33.7343,151.112,1,Crinia signifera
-33.699799,151.043205,1,Crinia signifera
-34.1375,150.996,1,Crinia signifera
-33.254074,150.168063,1,Crinia signifera
-33.675417,151.107411,1,Crinia signifera
-33.5543,150.697,1,Crinia signifera
-33.7344,151.113,1,Crinia signifera
-33.513782,150.579329,1,Crinia signifera
-34.043536,151.038588,1,Crinia signifera
-33.980893,151.079222,1,Crinia signifera
-33.6337,150.292,1,Crinia signifera
-34.0549,150.69,1,Crinia signifera
-33.251281,150.194981,1,Crinia signifera
-33.710613,150.493498,1,Crinia signifera
-33.7528,151.075,1,Crinia signifera
-34.1347,150.687,1,Crinia signifera
-33.7024,151.081,1,Crinia signifera
-33.4668,150.185,1,Crinia signifera
-33.518,150.875,1,Crinia signifera
-34.0861,151.144,1,Crinia signifera
-33.82151,150.929831,1,Crinia signifera
-33.6925,150.715,1,Crinia signifera
-33.8107,150.658785,1,Crinia signifera
-33.837219,151.06352,1,Crinia signifera
-33.7683,151.124,1,Crinia signifera
-33.8092,150.655,1,Crinia signifera
-33.813552,150.932394,1,Crinia signifera
-33.8353,151.063,1,Crinia signifera
-33.7465,150.942,1,Crinia signifera
-34.041394,151.03636,1,Crinia signifera
-33.5619,150.26,1,Crinia signifera
-33.77449,150.640351,1,Crinia signifera
-34.1347,150.687,1,Crinia signifera
-33.826253,150.926436,1,Crinia signifera
-33.718,151.094,1,Crinia signifera
-34.084808,150.997769,1,Crinia signifera
-33.506853,150.371285,1,Crinia signifera
-33.7194,151.093,1,Crinia signifera
-34.2319,150.586,1,Crinia signifera
-33.699581,150.384593,1,Crinia signifera
-33.748534,150.644258,1,Crinia signifera
-33.72659,150.341961,1,Crinia signifera
-33.6337,150.292,1,Crinia signifera
-34.0901,150.989,1,Crinia signifera
-33.5277,150.935,1,Crinia signifera
-33.706121,151.148872,1,Crinia signifera
-33.7735,151.11,1,Crinia signifera
-33.699278,150.973083,1,Crinia signifera
-33.818958,150.930488,1,Crinia signifera
-33.75434,150.632349,1,Crinia signifera
-33.4768,150.166,1,Crinia signifera
-33.8356,151.062,1,Crinia signifera
-33.699707,151.043758,1,Crinia signifera
-33.748985,150.64308,1,Crinia signifera
-33.251254,150.195087,1,Crinia signifera
-34.168533,150.590454,1,Crinia signifera
-34.177731,150.586746,1,Crinia signifera
-33.836398,151.059792,1,Crinia signifera
-34.173229,150.587433,1,Crinia signifera
-33.836398,151.059792,1,Crinia signifera
-34.189579,150.544266,1,Crinia signifera
-33.838575,151.071142,1,Crinia signifera
-33.838575,151.071142,1,Crinia signifera
-34.168289,150.591888,1,Crinia signifera
-33.840416,151.07044,1,Crinia signifera
-33.836398,151.059792,1,Crinia signifera
-33.74524,150.76423,1,Crinia signifera
-33.836398,151.059792,1,Crinia signifera
-33.836398,151.059792,1,Crinia signifera
-33.840416,151.07044,1,Crinia signifera
-34.178387,150.586472,1,Crinia signifera
-34.17395,150.580368,1,Crinia signifera
-33.839198,151.071667,1,Crinia signifera
-34.189156,150.546402,1,Crinia signifera
-34.189137,150.545212,1,Crinia signifera
-33.836398,151.059792,1,Crinia signifera
-34.196983,150.594284,1,Crinia signifera
-33.840416,151.07044,1,Crinia signifera
-34.162628,150.585281,1,Crinia signifera
-33.840416,151.07044,1,Crinia signifera
-34.193039,150.60112,1,Crinia signifera
-34.162266,150.586182,1,Crinia signifera
-34.18235,150.56131,1,Crinia signifera
-33.836398,151.059792,1,Crinia signifera
-34.170586,150.573669,1,Crinia signifera
-34.17392,150.58078,1,Crinia signifera
-33.838575,151.071142,1,Crinia signifera
-33.836398,151.059792,1,Crinia signifera
-33.901405,150.97737,1,Crinia signifera
-33.840416,151.07044,1,Crinia signifera
-34.169964,150.573975,1,Crinia signifera
-33.836398,151.059792,1,Crinia signifera
-34.174084,150.581146,1,Crinia signifera
-34.192726,150.601578,1,Crinia signifera
-33.840416,151.07044,1,Crinia signifera
-33.836398,151.059792,1,Crinia signifera
-33.840416,151.07044,1,Crinia signifera
-33.840416,151.07044,1,Crinia signifera
-33.836398,151.059792,1,Crinia signifera
-34.170734,150.573486,1,Crinia signifera
-33.839198,151.071667,1,Crinia signifera
-33.836398,151.059792,1,Crinia signifera
-33.836398,151.059792,1,Crinia signifera
-34.189346,150.545547,1,Crinia signifera
-33.838575,151.071142,1,Crinia signifera
-34.182259,150.56134,1,Crinia signifera
-34.169685,150.574478,1,Crinia signifera
-33.836398,151.059792,1,Crinia signifera
-34.069041,150.448169,1,Crinia signifera
-33.6677,150.254,1,Crinia signifera
-33.3667,150.709,1,Crinia signifera
-33.702791,150.617512,1,Crinia signifera
-33.712151,150.307839,1,Crinia signifera
-33.706904,150.361672,1,Crinia signifera
-33.654247,151.069896,1,Crinia signifera
-33.7178,150.46,1,Crinia signifera
-33.746321,150.465081,1,Crinia signifera
-33.7156,150.43,1,Crinia signifera
-33.645477,151.109653,1,Crinia signifera
-33.618864,151.082798,1,Crinia signifera
-33.6536,151.113,1,Crinia signifera
-33.725861,150.329699,1,Crinia signifera
-33.532959,150.192718,1,Crinia signifera
-33.6536,151.113,1,Crinia signifera
-33.8,151.1,1,Crinia signifera
-33.703752,150.372179,1,Crinia signifera
-33.688926,150.320299,1,Crinia signifera
-33.6187,151.015,1,Crinia signifera
-33.700714,150.584196,1,Crinia signifera
-33.746325,150.465124,1,Crinia signifera
-33.6536,151.113,1,Crinia signifera
-33.688769,150.320377,1,Crinia signifera
-33.70109,150.371631,1,Crinia signifera
-33.6186,151.015,1,Crinia signifera
-34.0819,151.126,1,Crinia signifera
-33.5852,150.258,1,Crinia signifera
-33.70037,150.584064,1,Crinia signifera
-33.688843,150.320358,1,Crinia signifera
-33.533101,150.192955,1,Crinia signifera
-33.705695,150.366365,1,Crinia signifera
-33.533107,150.192955,1,Crinia signifera
-33.691092,150.371416,1,Crinia signifera
-33.759766,151.113259,1,Crinia signifera
-33.690521,150.321996,1,Crinia signifera
-33.434583,150.223178,1,Crinia signifera
-33.416723,150.218748,1,Crinia signifera
-33.344013,150.17727,1,Crinia signifera
-33.361014,150.178762,1,Crinia signifera
-33.414196,150.191039,1,Crinia signifera
-33.434583,150.223178,1,Crinia signifera
-33.52353,150.63396,1,Crinia signifera
-33.396113,150.193922,1,Crinia signifera
-33.365771,150.1818,1,Crinia signifera
-33.374025,150.202701,1,Crinia signifera
-33.414196,150.191039,1,Crinia signifera
-33.396848,150.212514,1,Crinia signifera
-33.414196,150.191039,1,Crinia signifera
-34.23879,150.92218,1,Crinia signifera
-33.414196,150.191039,1,Crinia signifera
-33.37647,150.185269,1,Crinia signifera
-33.37196,150.227202,1,Crinia signifera
-33.365771,150.1818,1,Crinia signifera
-33.434583,150.223178,1,Crinia signifera
-33.635176,150.304041,1,Crinia signifera
-33.426372,150.224074,1,Crinia signifera
-33.37196,150.227202,1,Crinia signifera
-33.361014,150.178762,1,Crinia signifera
-33.396918,150.226097,1,Crinia signifera
-33.424138,150.196922,1,Crinia signifera
-33.375703,150.186035,1,Crinia signifera
-33.421083,150.218598,1,Crinia signifera
-33.396918,150.226097,1,Crinia signifera
-33.37196,150.227202,1,Crinia signifera
-33.40664,150.212588,1,Crinia signifera
-33.365771,150.1818,1,Crinia signifera
-33.344013,150.17727,1,Crinia signifera
-33.42162,150.202003,1,Crinia signifera
-33.414196,150.191039,1,Crinia signifera
-33.396918,150.226097,1,Crinia signifera
-33.413674,150.210654,1,Crinia signifera
-33.366628,150.167181,1,Crinia signifera
-33.396918,150.226097,1,Crinia signifera
-33.37196,150.227202,1,Crinia signifera
-33.379674,150.210172,1,Crinia signifera
-33.421083,150.218598,1,Crinia signifera
-33.419015,150.262991,1,Crinia signifera
-33.40664,150.212588,1,Crinia signifera
-33.382346,150.229215,1,Crinia signifera
-33.448264,150.231023,1,Crinia signifera
-33.414249,150.223815,1,Crinia signifera
-33.374025,150.202701,1,Crinia signifera
-34.0544,150.753,1,Crinia signifera
-34.2388,150.919,1,Crinia signifera
-33.69875,150.365446,1,Crinia signifera
-33.717303,150.42605,1,Crinia signifera
-33.5164,150.872,1,Crinia signifera
-33.715,150.427,1,Crinia signifera
-33.7529,151.075,1,Crinia signifera
-33.747253,150.86225,1,Crinia signifera
-33.4666,150.184,1,Crinia signifera
-33.759989,151.113328,1,Crinia signifera
-33.3667,150.709,1,Crinia signifera
-33.6186,151.015,1,Crinia signifera
