eventDate,decimalLatitude,decimalLongitude,occurrenceStatus,geometry
1991-09-03T00:00:00,-33.660601,150.694262,1,POINT (150.694262 -33.660601)
1991-09-08T00:00:00,-33.660882,150.70935,1,POINT (150.70935 -33.660882)
1991-09-03T00:00:00,-33.640649,150.736837,1,POINT (150.736837 -33.640649)
1991-12-01T00:00:00,-33.653456,150.796879,1,POINT (150.796879 -33.653456)
1984-03-10T00:00:00,-33.6484,150.668714,1,POINT (150.668714 -33.6484)
1984-03-10T00:00:00,-33.6484,150.668714,1,POINT (150.668714 -33.6484)
1984-03-10T00:00:00,-33.6484,150.668714,1,POINT (150.668714 -33.6484)
1984-03-10T00:00:00,-33.6484,150.668714,1,POINT (150.668714 -33.6484)
1981-03-21T00:00:00,-33.665087,150.734504,1,POINT (150.734504 -33.665087)
1981-03-21T00:00:00,-33.666,150.733,1,POINT (150.733 -33.666)
1981-04-04T00:00:00,-33.68999,150.67499,1,POINT (150.67499 -33.68999)
1981-06-20T00:00:00,-33.665087,150.734504,1,POINT (150.734504 -33.665087)
1981-06-20T00:00:00,-33.65,150.733,1,POINT (150.733 -33.65)
1980-08-30T00:00:00,-33.6261,150.7361,1,POINT (150.7361 -33.6261)
1980-08-30T00:00:00,-33.6261,150.7361,1,POINT (150.7361 -33.6261)
1980-08-30T00:00:00,-33.6261,150.7361,1,POINT (150.7361 -33.6261)
1980-08-30T00:00:00,-33.633,150.733,1,POINT (150.733 -33.633)
1980-08-30T00:00:00,-33.633,150.733,1,POINT (150.733 -33.633)
1980-08-30T00:00:00,-33.6261,150.7361,1,POINT (150.7361 -33.6261)
1980-08-30T00:00:00,-33.6261,150.7361,1,POINT (150.7361 -33.6261)
1980-08-30T00:00:00,-33.6261,150.7361,1,POINT (150.7361 -33.6261)
1980-08-31T00:00:00,-33.65,150.75,1,POINT (150.75 -33.65)
1980-09-18T00:00:00,-33.616,150.716,1,POINT (150.716 -33.616)
1980-09-18T00:00:00,-33.616,150.716,1,POINT (150.716 -33.616)
1976-09-12T00:00:00,-33.483,150.683,1,POINT (150.683 -33.483)
1976-09-12T00:00:00,-33.483,150.683,1,POINT (150.683 -33.483)
1971-04-09T00:00:00,-33.6,150.75,1,POINT (150.75 -33.6)
1969-01-01T00:00:00,-33.672132,150.694192,1,POINT (150.694192 -33.672132)
1969-01-01T00:00:00,-33.685859,150.692941,1,POINT (150.692941 -33.685859)
1968-01-01T00:00:00,-33.667279,150.6965,1,POINT (150.6965 -33.667279)
1968-01-01T00:00:00,-33.615124,150.727547,1,POINT (150.727547 -33.615124)
1968-01-01T00:00:00,-33.565299,150.826997,1,POINT (150.826997 -33.565299)
1963-08-18T00:00:00,-33.5,150.8,1,POINT (150.8 -33.5)
1963-08-18T00:00:00,-33.5,150.8,1,POINT (150.8 -33.5)
1962-01-08T00:00:00,-33.483333,150.816667,1,POINT (150.816667 -33.483333)
1962-01-08T00:00:00,-33.483333,150.816667,1,POINT (150.816667 -33.483333)
1962-01-08T00:00:00,-33.483333,150.816667,1,POINT (150.816667 -33.483333)
1962-01-08T00:00:00,-33.483333,150.816667,1,POINT (150.816667 -33.483333)
1962-01-08T00:00:00,-33.483333,150.816667,1,POINT (150.816667 -33.483333)
1962-01-08T00:00:00,-33.483333,150.816667,1,POINT (150.816667 -33.483333)
1962-01-08T00:00:00,-33.483333,150.816667,1,POINT (150.816667 -33.483333)
1962-01-08T00:00:00,-33.483333,150.816667,1,POINT (150.816667 -33.483333)
1962-05-16T00:00:00,-33.533,150.633,1,POINT (150.633 -33.533)
1962-05-16T00:00:00,-33.533,150.633,1,POINT (150.633 -33.533)
1962-05-16T00:00:00,-33.533,150.633,1,POINT (150.633 -33.533)
1962-05-16T00:00:00,-33.533,150.633,1,POINT (150.633 -33.533)
1962-05-16T00:00:00,-33.533,150.633,1,POINT (150.633 -33.533)
1890-03-31T00:00:00,-33.6,150.733,1,POINT (150.733 -33.6)
1890-03-31T00:00:00,-33.6,150.733,1,POINT (150.733 -33.6)
1890-03-31T00:00:00,-33.6,150.733,1,POINT (150.733 -33.6)
1890-03-31T00:00:00,-33.6,150.733,1,POINT (150.733 -33.6)
,-33.629099999999994,150.7229,0,POINT (150.7229 -33.629099999999994)
,-33.6417,150.8195,0,POINT (150.8195 -33.6417)
,-33.6879,150.79850000000002,0,POINT (150.79850000000002 -33.6879)
,-33.650099999999995,150.75230000000002,0,POINT (150.75230000000002 -33.650099999999995)
,-33.561899999999994,150.75650000000002,0,POINT (150.75650000000002 -33.561899999999994)
,-33.536699999999996,150.7187,0,POINT (150.7187 -33.536699999999996)
,-33.536699999999996,150.6851,0,POINT (150.6851 -33.536699999999996)
,-33.51149999999999,150.62630000000001,0,POINT (150.62630000000001 -33.51149999999999)
,-33.6459,150.6767,0,POINT (150.6767 -33.6459)
,-33.5913,150.73550000000003,0,POINT (150.73550000000003 -33.5913)
,-33.582899999999995,150.6305,0,POINT (150.6305 -33.582899999999995)
,-33.49889999999999,150.77750000000003,0,POINT (150.77750000000003 -33.49889999999999)
,-33.5913,150.6725,0,POINT (150.6725 -33.5913)
,-33.629099999999994,150.77750000000003,0,POINT (150.77750000000003 -33.629099999999994)
,-33.616499999999995,150.69770000000003,0,POINT (150.69770000000003 -33.616499999999995)
,-33.6669,150.7229,0,POINT (150.7229 -33.6669)
,-33.549299999999995,150.6725,0,POINT (150.6725 -33.549299999999995)
,-33.56609999999999,150.78170000000003,0,POINT (150.78170000000003 -33.56609999999999)
,-33.6627,150.6767,0,POINT (150.6767 -33.6627)
,-33.51989999999999,150.8111,0,POINT (150.8111 -33.51989999999999)
,-33.507299999999994,150.6389,0,POINT (150.6389 -33.507299999999994)
,-33.50309999999999,150.6431,0,POINT (150.6431 -33.50309999999999)
,-33.6123,150.65990000000002,0,POINT (150.65990000000002 -33.6123)
,-33.6459,150.65570000000002,0,POINT (150.65570000000002 -33.6459)
,-33.650099999999995,150.6725,0,POINT (150.6725 -33.650099999999995)
,-33.6333,150.74390000000002,0,POINT (150.74390000000002 -33.6333)
,-33.549299999999995,150.78170000000003,0,POINT (150.78170000000003 -33.549299999999995)
,-33.6837,150.6389,0,POINT (150.6389 -33.6837)
,-33.6753,150.79850000000002,0,POINT (150.79850000000002 -33.6753)
,-33.561899999999994,150.7313,0,POINT (150.7313 -33.561899999999994)
,-33.6459,150.7649,0,POINT (150.7649 -33.6459)
,-33.6753,150.7229,0,POINT (150.7229 -33.6753)
,-33.5577,150.64730000000003,0,POINT (150.64730000000003 -33.5577)
,-33.5913,150.7313,0,POINT (150.7313 -33.5913)
,-33.49889999999999,150.6851,0,POINT (150.6851 -33.49889999999999)
,-33.5913,150.73970000000003,0,POINT (150.73970000000003 -33.5913)
,-33.515699999999995,150.79430000000002,0,POINT (150.79430000000002 -33.515699999999995)
,-33.616499999999995,150.7691,0,POINT (150.7691 -33.616499999999995)
,-33.5997,150.6851,0,POINT (150.6851 -33.5997)
,-33.561899999999994,150.82370000000003,0,POINT (150.82370000000003 -33.561899999999994)
,-33.595499999999994,150.69770000000003,0,POINT (150.69770000000003 -33.595499999999994)
,-33.570299999999996,150.66410000000002,0,POINT (150.66410000000002 -33.570299999999996)
,-33.58709999999999,150.77750000000003,0,POINT (150.77750000000003 -33.58709999999999)
,-33.6459,150.71030000000002,0,POINT (150.71030000000002 -33.6459)
,-33.536699999999996,150.7691,0,POINT (150.7691 -33.536699999999996)
,-33.48209999999999,150.77750000000003,0,POINT (150.77750000000003 -33.48209999999999)
,-33.582899999999995,150.75230000000002,0,POINT (150.75230000000002 -33.582899999999995)
,-33.515699999999995,150.66410000000002,0,POINT (150.66410000000002 -33.515699999999995)
,-33.616499999999995,150.8111,0,POINT (150.8111 -33.616499999999995)
,-33.53249999999999,150.6725,0,POINT (150.6725 -33.53249999999999)
,-33.52409999999999,150.70190000000002,0,POINT (150.70190000000002 -33.52409999999999)
,-33.50309999999999,150.7649,0,POINT (150.7649 -33.50309999999999)
,-33.49889999999999,150.7649,0,POINT (150.7649 -33.49889999999999)
,-33.52409999999999,150.69350000000003,0,POINT (150.69350000000003 -33.52409999999999)
,-33.54089999999999,150.7733,0,POINT (150.7733 -33.54089999999999)
,-33.6795,150.6431,0,POINT (150.6431 -33.6795)
,-33.549299999999995,150.7691,0,POINT (150.7691 -33.549299999999995)
,-33.549299999999995,150.71450000000002,0,POINT (150.71450000000002 -33.549299999999995)
,-33.494699999999995,150.71030000000002,0,POINT (150.71030000000002 -33.494699999999995)
,-33.57449999999999,150.78590000000003,0,POINT (150.78590000000003 -33.57449999999999)
,-33.53249999999999,150.71450000000002,0,POINT (150.71450000000002 -33.53249999999999)
,-33.53249999999999,150.62630000000001,0,POINT (150.62630000000001 -33.53249999999999)
,-33.6879,150.6305,0,POINT (150.6305 -33.6879)
,-33.5577,150.73550000000003,0,POINT (150.73550000000003 -33.5577)
,-33.6417,150.71450000000002,0,POINT (150.71450000000002 -33.6417)
,-33.57449999999999,150.77750000000003,0,POINT (150.77750000000003 -33.57449999999999)
,-33.60809999999999,150.64730000000003,0,POINT (150.64730000000003 -33.60809999999999)
,-33.5913,150.75650000000002,0,POINT (150.75650000000002 -33.5913)
,-33.515699999999995,150.80270000000002,0,POINT (150.80270000000002 -33.515699999999995)
,-33.53249999999999,150.80270000000002,0,POINT (150.80270000000002 -33.53249999999999)
,-33.55349999999999,150.82790000000003,0,POINT (150.82790000000003 -33.55349999999999)
,-33.6417,150.75230000000002,0,POINT (150.75230000000002 -33.6417)
,-33.5787,150.69350000000003,0,POINT (150.69350000000003 -33.5787)
,-33.671099999999996,150.77750000000003,0,POINT (150.77750000000003 -33.671099999999996)
,-33.6123,150.65150000000003,0,POINT (150.65150000000003 -33.6123)
,-33.6417,150.6725,0,POINT (150.6725 -33.6417)
,-33.603899999999996,150.6305,0,POINT (150.6305 -33.603899999999996)
,-33.582899999999995,150.65990000000002,0,POINT (150.65990000000002 -33.582899999999995)
,-33.6837,150.73970000000003,0,POINT (150.73970000000003 -33.6837)
,-33.55349999999999,150.78170000000003,0,POINT (150.78170000000003 -33.55349999999999)
,-33.55349999999999,150.8153,0,POINT (150.8153 -33.55349999999999)
,-33.6417,150.75650000000002,0,POINT (150.75650000000002 -33.6417)
,-33.570299999999996,150.65150000000003,0,POINT (150.65150000000003 -33.570299999999996)
,-33.5997,150.71450000000002,0,POINT (150.71450000000002 -33.5997)
,-33.48209999999999,150.80270000000002,0,POINT (150.80270000000002 -33.48209999999999)
,-33.637499999999996,150.8195,0,POINT (150.8195 -33.637499999999996)
,-33.582899999999995,150.71450000000002,0,POINT (150.71450000000002 -33.582899999999995)
,-33.57449999999999,150.7271,0,POINT (150.7271 -33.57449999999999)
,-33.6669,150.75650000000002,0,POINT (150.75650000000002 -33.6669)
,-33.49889999999999,150.69350000000003,0,POINT (150.69350000000003 -33.49889999999999)
,-33.6879,150.7271,0,POINT (150.7271 -33.6879)
,-33.494699999999995,150.6347,0,POINT (150.6347 -33.494699999999995)
,-33.6669,150.7271,0,POINT (150.7271 -33.6669)
,-33.6627,150.65570000000002,0,POINT (150.65570000000002 -33.6627)
,-33.570299999999996,150.71450000000002,0,POINT (150.71450000000002 -33.570299999999996)
,-33.6417,150.6389,0,POINT (150.6389 -33.6417)
,-33.52409999999999,150.8153,0,POINT (150.8153 -33.52409999999999)
,-33.637499999999996,150.70190000000002,0,POINT (150.70190000000002 -33.637499999999996)
,-33.6795,150.65570000000002,0,POINT (150.65570000000002 -33.6795)
,-33.5997,150.6305,0,POINT (150.6305 -33.5997)
,-33.54089999999999,150.6725,0,POINT (150.6725 -33.54089999999999)
,-33.528299999999994,150.66410000000002,0,POINT (150.66410000000002 -33.528299999999994)
,-33.49049999999999,150.8195,0,POINT (150.8195 -33.49049999999999)
,-33.570299999999996,150.70610000000002,0,POINT (150.70610000000002 -33.570299999999996)
,-33.58709999999999,150.82790000000003,0,POINT (150.82790000000003 -33.58709999999999)
,-33.536699999999996,150.75230000000002,0,POINT (150.75230000000002 -33.536699999999996)
,-33.56609999999999,150.80270000000002,0,POINT (150.80270000000002 -33.56609999999999)
,-33.51989999999999,150.62630000000001,0,POINT (150.62630000000001 -33.51989999999999)
,-33.51989999999999,150.7271,0,POINT (150.7271 -33.51989999999999)
,-33.6753,150.8195,0,POINT (150.8195 -33.6753)
,-33.549299999999995,150.7187,0,POINT (150.7187 -33.549299999999995)
,-33.48209999999999,150.75650000000002,0,POINT (150.75650000000002 -33.48209999999999)
,-33.515699999999995,150.78590000000003,0,POINT (150.78590000000003 -33.515699999999995)
,-33.5913,150.8195,0,POINT (150.8195 -33.5913)
,-33.561899999999994,150.70190000000002,0,POINT (150.70190000000002 -33.561899999999994)
,-33.49049999999999,150.71450000000002,0,POINT (150.71450000000002 -33.49049999999999)
,-33.536699999999996,150.6431,0,POINT (150.6431 -33.536699999999996)
,-33.507299999999994,150.7733,0,POINT (150.7733 -33.507299999999994)
,-33.507299999999994,150.7607,0,POINT (150.7607 -33.507299999999994)
,-33.515699999999995,150.6389,0,POINT (150.6389 -33.515699999999995)
,-33.52409999999999,150.75650000000002,0,POINT (150.75650000000002 -33.52409999999999)
,-33.54089999999999,150.74810000000002,0,POINT (150.74810000000002 -33.54089999999999)
,-33.51149999999999,150.6305,0,POINT (150.6305 -33.51149999999999)
,-33.536699999999996,150.71450000000002,0,POINT (150.71450000000002 -33.536699999999996)
,-33.570299999999996,150.6767,0,POINT (150.6767 -33.570299999999996)
,-33.54089999999999,150.82790000000003,0,POINT (150.82790000000003 -33.54089999999999)
,-33.6879,150.7733,0,POINT (150.7733 -33.6879)
,-33.595499999999994,150.68930000000003,0,POINT (150.68930000000003 -33.595499999999994)
,-33.582899999999995,150.79430000000002,0,POINT (150.79430000000002 -33.582899999999995)
,-33.595499999999994,150.66410000000002,0,POINT (150.66410000000002 -33.595499999999994)
,-33.595499999999994,150.7313,0,POINT (150.7313 -33.595499999999994)
,-33.6879,150.7313,0,POINT (150.7313 -33.6879)
,-33.507299999999994,150.71450000000002,0,POINT (150.71450000000002 -33.507299999999994)
,-33.629099999999994,150.82370000000003,0,POINT (150.82370000000003 -33.629099999999994)
,-33.49049999999999,150.80270000000002,0,POINT (150.80270000000002 -33.49049999999999)
,-33.5997,150.65990000000002,0,POINT (150.65990000000002 -33.5997)
,-33.536699999999996,150.77750000000003,0,POINT (150.77750000000003 -33.536699999999996)
,-33.637499999999996,150.68930000000003,0,POINT (150.68930000000003 -33.637499999999996)
,-33.6207,150.71450000000002,0,POINT (150.71450000000002 -33.6207)
,-33.6543,150.71030000000002,0,POINT (150.71030000000002 -33.6543)
,-33.515699999999995,150.6347,0,POINT (150.6347 -33.515699999999995)
,-33.6249,150.77750000000003,0,POINT (150.77750000000003 -33.6249)
,-33.6543,150.7271,0,POINT (150.7271 -33.6543)
,-33.6459,150.77750000000003,0,POINT (150.77750000000003 -33.6459)
,-33.5787,150.70610000000002,0,POINT (150.70610000000002 -33.5787)
,-33.561899999999994,150.62630000000001,0,POINT (150.62630000000001 -33.561899999999994)
,-33.570299999999996,150.79430000000002,0,POINT (150.79430000000002 -33.570299999999996)
,-33.5577,150.71030000000002,0,POINT (150.71030000000002 -33.5577)
,-33.603899999999996,150.69770000000003,0,POINT (150.69770000000003 -33.603899999999996)
,-33.60809999999999,150.69770000000003,0,POINT (150.69770000000003 -33.60809999999999)
,-33.494699999999995,150.6809,0,POINT (150.6809 -33.494699999999995)
,-33.6879,150.79430000000002,0,POINT (150.79430000000002 -33.6879)
,-33.6585,150.6809,0,POINT (150.6809 -33.6585)
,-33.5577,150.6305,0,POINT (150.6305 -33.5577)
,-33.507299999999994,150.6431,0,POINT (150.6431 -33.507299999999994)
,-33.616499999999995,150.6389,0,POINT (150.6389 -33.616499999999995)
,-33.55349999999999,150.79850000000002,0,POINT (150.79850000000002 -33.55349999999999)
,-33.637499999999996,150.70610000000002,0,POINT (150.70610000000002 -33.637499999999996)
,-33.629099999999994,150.6809,0,POINT (150.6809 -33.629099999999994)
,-33.49049999999999,150.70610000000002,0,POINT (150.70610000000002 -33.49049999999999)
,-33.6123,150.75650000000002,0,POINT (150.75650000000002 -33.6123)
,-33.5913,150.6305,0,POINT (150.6305 -33.5913)
,-33.55349999999999,150.71030000000002,0,POINT (150.71030000000002 -33.55349999999999)
,-33.595499999999994,150.70190000000002,0,POINT (150.70190000000002 -33.595499999999994)
,-33.54089999999999,150.77750000000003,0,POINT (150.77750000000003 -33.54089999999999)
,-33.54509999999999,150.77750000000003,0,POINT (150.77750000000003 -33.54509999999999)
,-33.629099999999994,150.79430000000002,0,POINT (150.79430000000002 -33.629099999999994)
,-33.616499999999995,150.65990000000002,0,POINT (150.65990000000002 -33.616499999999995)
,-33.536699999999996,150.8111,0,POINT (150.8111 -33.536699999999996)
,-33.561899999999994,150.78590000000003,0,POINT (150.78590000000003 -33.561899999999994)
,-33.6795,150.6305,0,POINT (150.6305 -33.6795)
,-33.515699999999995,150.6725,0,POINT (150.6725 -33.515699999999995)
,-33.507299999999994,150.62630000000001,0,POINT (150.62630000000001 -33.507299999999994)
,-33.52409999999999,150.80270000000002,0,POINT (150.80270000000002 -33.52409999999999)
,-33.51989999999999,150.71450000000002,0,POINT (150.71450000000002 -33.51989999999999)
,-33.582899999999995,150.65150000000003,0,POINT (150.65150000000003 -33.582899999999995)
,-33.51989999999999,150.62210000000002,0,POINT (150.62210000000002 -33.51989999999999)
,-33.603899999999996,150.65150000000003,0,POINT (150.65150000000003 -33.603899999999996)
,-33.616499999999995,150.66830000000002,0,POINT (150.66830000000002 -33.616499999999995)
,-33.6207,150.6725,0,POINT (150.6725 -33.6207)
,-33.6459,150.65990000000002,0,POINT (150.65990000000002 -33.6459)
,-33.6249,150.66410000000002,0,POINT (150.66410000000002 -33.6249)
,-33.51989999999999,150.79850000000002,0,POINT (150.79850000000002 -33.51989999999999)
,-33.6837,150.65990000000002,0,POINT (150.65990000000002 -33.6837)
,-33.51989999999999,150.7313,0,POINT (150.7313 -33.51989999999999)
,-33.6333,150.66830000000002,0,POINT (150.66830000000002 -33.6333)
,-33.49049999999999,150.69350000000003,0,POINT (150.69350000000003 -33.49049999999999)
,-33.51989999999999,150.64730000000003,0,POINT (150.64730000000003 -33.51989999999999)
,-33.494699999999995,150.74390000000002,0,POINT (150.74390000000002 -33.494699999999995)
,-33.5913,150.70610000000002,0,POINT (150.70610000000002 -33.5913)
,-33.603899999999996,150.6809,0,POINT (150.6809 -33.603899999999996)
,-33.60809999999999,150.62210000000002,0,POINT (150.62210000000002 -33.60809999999999)
,-33.5913,150.65570000000002,0,POINT (150.65570000000002 -33.5913)
,-33.51989999999999,150.74810000000002,0,POINT (150.74810000000002 -33.51989999999999)
,-33.6459,150.66830000000002,0,POINT (150.66830000000002 -33.6459)
,-33.6123,150.7691,0,POINT (150.7691 -33.6123)
,-33.6669,150.6347,0,POINT (150.6347 -33.6669)
,-33.616499999999995,150.82370000000003,0,POINT (150.82370000000003 -33.616499999999995)
,-33.5787,150.8153,0,POINT (150.8153 -33.5787)
,-33.6753,150.71030000000002,0,POINT (150.71030000000002 -33.6753)
,-33.57449999999999,150.7649,0,POINT (150.7649 -33.57449999999999)
,-33.6207,150.6767,0,POINT (150.6767 -33.6207)
,-33.6585,150.70610000000002,0,POINT (150.70610000000002 -33.6585)
,-33.48629999999999,150.69770000000003,0,POINT (150.69770000000003 -33.48629999999999)
,-33.6543,150.7691,0,POINT (150.7691 -33.6543)
,-33.507299999999994,150.78170000000003,0,POINT (150.78170000000003 -33.507299999999994)
,-33.6879,150.74390000000002,0,POINT (150.74390000000002 -33.6879)
,-33.54509999999999,150.65990000000002,0,POINT (150.65990000000002 -33.54509999999999)
,-33.49889999999999,150.6389,0,POINT (150.6389 -33.49889999999999)
,-33.528299999999994,150.79850000000002,0,POINT (150.79850000000002 -33.528299999999994)
,-33.51989999999999,150.65150000000003,0,POINT (150.65150000000003 -33.51989999999999)
,-33.528299999999994,150.70190000000002,0,POINT (150.70190000000002 -33.528299999999994)
,-33.5913,150.7607,0,POINT (150.7607 -33.5913)
,-33.671099999999996,150.7733,0,POINT (150.7733 -33.671099999999996)
,-33.595499999999994,150.65990000000002,0,POINT (150.65990000000002 -33.595499999999994)
,-33.582899999999995,150.78590000000003,0,POINT (150.78590000000003 -33.582899999999995)
,-33.57449999999999,150.65990000000002,0,POINT (150.65990000000002 -33.57449999999999)
,-33.55349999999999,150.7691,0,POINT (150.7691 -33.55349999999999)
,-33.6627,150.73550000000003,0,POINT (150.73550000000003 -33.6627)
,-33.54509999999999,150.66410000000002,0,POINT (150.66410000000002 -33.54509999999999)
,-33.6249,150.62630000000001,0,POINT (150.62630000000001 -33.6249)
,-33.51989999999999,150.8153,0,POINT (150.8153 -33.51989999999999)
,-33.5997,150.73550000000003,0,POINT (150.73550000000003 -33.5997)
,-33.60809999999999,150.69350000000003,0,POINT (150.69350000000003 -33.60809999999999)
,-33.48629999999999,150.6851,0,POINT (150.6851 -33.48629999999999)
,-33.6543,150.6809,0,POINT (150.6809 -33.6543)
,-33.50309999999999,150.79430000000002,0,POINT (150.79430000000002 -33.50309999999999)
,-33.507299999999994,150.7229,0,POINT (150.7229 -33.507299999999994)
,-33.56609999999999,150.8153,0,POINT (150.8153 -33.56609999999999)
,-33.6795,150.6767,0,POINT (150.6767 -33.6795)
,-33.54089999999999,150.6767,0,POINT (150.6767 -33.54089999999999)
,-33.570299999999996,150.65990000000002,0,POINT (150.65990000000002 -33.570299999999996)
,-33.515699999999995,150.6851,0,POINT (150.6851 -33.515699999999995)
,-33.6879,150.82790000000003,0,POINT (150.82790000000003 -33.6879)
,-33.52409999999999,150.74810000000002,0,POINT (150.74810000000002 -33.52409999999999)
,-33.58709999999999,150.8069,0,POINT (150.8069 -33.58709999999999)
,-33.570299999999996,150.8111,0,POINT (150.8111 -33.570299999999996)
,-33.49889999999999,150.82790000000003,0,POINT (150.82790000000003 -33.49889999999999)
,-33.595499999999994,150.6725,0,POINT (150.6725 -33.595499999999994)
,-33.49049999999999,150.62630000000001,0,POINT (150.62630000000001 -33.49049999999999)
,-33.6795,150.65990000000002,0,POINT (150.65990000000002 -33.6795)
,-33.561899999999994,150.64730000000003,0,POINT (150.64730000000003 -33.561899999999994)
,-33.56609999999999,150.6809,0,POINT (150.6809 -33.56609999999999)
,-33.6879,150.6347,0,POINT (150.6347 -33.6879)
,-33.6837,150.74390000000002,0,POINT (150.74390000000002 -33.6837)
,-33.6879,150.66410000000002,0,POINT (150.66410000000002 -33.6879)
,-33.582899999999995,150.74390000000002,0,POINT (150.74390000000002 -33.582899999999995)
,-33.603899999999996,150.7607,0,POINT (150.7607 -33.603899999999996)
,-33.507299999999994,150.8195,0,POINT (150.8195 -33.507299999999994)
,-33.650099999999995,150.62630000000001,0,POINT (150.62630000000001 -33.650099999999995)
,-33.637499999999996,150.8069,0,POINT (150.8069 -33.637499999999996)
,-33.5997,150.7607,0,POINT (150.7607 -33.5997)
,-33.637499999999996,150.75650000000002,0,POINT (150.75650000000002 -33.637499999999996)
,-33.5577,150.6851,0,POINT (150.6851 -33.5577)
,-33.6585,150.69770000000003,0,POINT (150.69770000000003 -33.6585)
,-33.56609999999999,150.82370000000003,0,POINT (150.82370000000003 -33.56609999999999)
,-33.56609999999999,150.6851,0,POINT (150.6851 -33.56609999999999)
,-33.6207,150.62630000000001,0,POINT (150.62630000000001 -33.6207)
,-33.51989999999999,150.75650000000002,0,POINT (150.75650000000002 -33.51989999999999)
,-33.52409999999999,150.7229,0,POINT (150.7229 -33.52409999999999)
,-33.54089999999999,150.78590000000003,0,POINT (150.78590000000003 -33.54089999999999)
,-33.595499999999994,150.71450000000002,0,POINT (150.71450000000002 -33.595499999999994)
,-33.6837,150.71030000000002,0,POINT (150.71030000000002 -33.6837)
,-33.6669,150.82370000000003,0,POINT (150.82370000000003 -33.6669)
,-33.637499999999996,150.6431,0,POINT (150.6431 -33.637499999999996)
,-33.616499999999995,150.6305,0,POINT (150.6305 -33.616499999999995)
,-33.6207,150.79010000000002,0,POINT (150.79010000000002 -33.6207)
,-33.51989999999999,150.6347,0,POINT (150.6347 -33.51989999999999)
,-33.528299999999994,150.6851,0,POINT (150.6851 -33.528299999999994)
,-33.637499999999996,150.66410000000002,0,POINT (150.66410000000002 -33.637499999999996)
,-33.49889999999999,150.8069,0,POINT (150.8069 -33.49889999999999)
,-33.650099999999995,150.77750000000003,0,POINT (150.77750000000003 -33.650099999999995)
,-33.6459,150.74810000000002,0,POINT (150.74810000000002 -33.6459)
,-33.50309999999999,150.8069,0,POINT (150.8069 -33.50309999999999)
,-33.58709999999999,150.8153,0,POINT (150.8153 -33.58709999999999)
,-33.48629999999999,150.79850000000002,0,POINT (150.79850000000002 -33.48629999999999)
,-33.6207,150.6431,0,POINT (150.6431 -33.6207)
,-33.58709999999999,150.66410000000002,0,POINT (150.66410000000002 -33.58709999999999)
,-33.6753,150.7313,0,POINT (150.7313 -33.6753)
,-33.49049999999999,150.6347,0,POINT (150.6347 -33.49049999999999)
,-33.51149999999999,150.6851,0,POINT (150.6851 -33.51149999999999)
,-33.49889999999999,150.7733,0,POINT (150.7733 -33.49889999999999)
,-33.582899999999995,150.68930000000003,0,POINT (150.68930000000003 -33.582899999999995)
,-33.48209999999999,150.7733,0,POINT (150.7733 -33.48209999999999)
,-33.58709999999999,150.7691,0,POINT (150.7691 -33.58709999999999)
,-33.582899999999995,150.8153,0,POINT (150.8153 -33.582899999999995)
,-33.56609999999999,150.7229,0,POINT (150.7229 -33.56609999999999)
,-33.52409999999999,150.69770000000003,0,POINT (150.69770000000003 -33.52409999999999)
,-33.51149999999999,150.65990000000002,0,POINT (150.65990000000002 -33.51149999999999)
,-33.55349999999999,150.7649,0,POINT (150.7649 -33.55349999999999)
,-33.6627,150.8153,0,POINT (150.8153 -33.6627)
,-33.629099999999994,150.8069,0,POINT (150.8069 -33.629099999999994)
,-33.561899999999994,150.7649,0,POINT (150.7649 -33.561899999999994)
,-33.515699999999995,150.71450000000002,0,POINT (150.71450000000002 -33.515699999999995)
,-33.6543,150.6347,0,POINT (150.6347 -33.6543)
,-33.48629999999999,150.65150000000003,0,POINT (150.65150000000003 -33.48629999999999)
,-33.56609999999999,150.6767,0,POINT (150.6767 -33.56609999999999)
,-33.494699999999995,150.65990000000002,0,POINT (150.65990000000002 -33.494699999999995)
,-33.6837,150.74810000000002,0,POINT (150.74810000000002 -33.6837)
,-33.56609999999999,150.69350000000003,0,POINT (150.69350000000003 -33.56609999999999)
,-33.5577,150.82790000000003,0,POINT (150.82790000000003 -33.5577)
,-33.52409999999999,150.64730000000003,0,POINT (150.64730000000003 -33.52409999999999)
,-33.6837,150.80270000000002,0,POINT (150.80270000000002 -33.6837)
,-33.53249999999999,150.7733,0,POINT (150.7733 -33.53249999999999)
,-33.6585,150.80270000000002,0,POINT (150.80270000000002 -33.6585)
,-33.58709999999999,150.65990000000002,0,POINT (150.65990000000002 -33.58709999999999)
,-33.51989999999999,150.78170000000003,0,POINT (150.78170000000003 -33.51989999999999)
,-33.5577,150.7733,0,POINT (150.7733 -33.5577)
,-33.6543,150.7187,0,POINT (150.7187 -33.6543)
,-33.55349999999999,150.77750000000003,0,POINT (150.77750000000003 -33.55349999999999)
,-33.5577,150.73970000000003,0,POINT (150.73970000000003 -33.5577)
,-33.54089999999999,150.70610000000002,0,POINT (150.70610000000002 -33.54089999999999)
,-33.515699999999995,150.6431,0,POINT (150.6431 -33.515699999999995)
,-33.671099999999996,150.70610000000002,0,POINT (150.70610000000002 -33.671099999999996)
,-33.5913,150.62630000000001,0,POINT (150.62630000000001 -33.5913)
,-33.51989999999999,150.75230000000002,0,POINT (150.75230000000002 -33.51989999999999)
